Year,Squad,Posession,GoalsAgainstPer90,GoalieSave%,TotalWins,GoalieLaunchedComp%,GoaliePassesLaunch%,StandardSh/90,StandardSoT/90,TotalPassCmp%,ChallengesTkl%,Take-OnsSucc%,xGDiffPer90,
2018,it vs Napoli,43.7,1.17,81.3,1,41.6,31.9,11.33,3.33,81.2,39.5,64.2,-0.73
2018,fr vs Paris S-G,41.5,2.5,64.9,2,38.9,43.5,10.25,3,80,38.7,66.7,-0.8
2018,pt vs Porto,47,1.94,69.8,3,30.2,42.6,11.52,3.19,72.9,46.3,55.9,0.24
2018,nl vs PSV Eindhoven,68.2,1.01,76.9,4,53.7,15.1,24,8.33,85.2,46.5,68.6,1.13
2018,es vs Real Madrid,37.9,1.88,74.1,3,44.2,50.2,13.25,4.62,77.9,38.5,53.7,-0.76
2018,rs vs Red Star,69.5,0.83,68.8,4,36.4,14.7,21.17,9,84.8,41.4,66.7,2.76
2018,it vs Roma,50.8,1.68,75.9,4,28.5,49.4,14.76,5.16,79.6,45.2,64.3,-0.11
2018,de vs Schalke 04,57.8,1,82.8,3,43.5,29.4,11.75,3.62,82.2,45.1,59.3,0.17
2018,ua vs Shakhtar,50.8,1.33,68,2,44.9,21.6,18,5.67,84.4,50,68.1,1.04
2018,eng vs Tottenham,47.5,1.54,73,5,31.7,37.1,12.69,4.08,80,41.3,57.5,-0.34
2018,es vs Valencia,49.7,1,66.7,2,53.2,50,14.33,4.33,81.8,39.2,48.4,0.7
2018,cz vs Viktoria Plzeň,61.2,1.17,65,3,43.2,35.5,16.17,6.83,85,50.8,55.8,0.75
2018,ch vs Young Boys,58.7,0.67,88.2,4,55.1,39.3,16,4.83,83.4,47,56.9,0.83
2019,nl Ajax,54.5,1,86.7,3,25.5,43.2,12.67,4,79.1,42,65.6,-1.05
2019,it Atalanta,48.3,2,63,4,37.7,35.9,12.56,4.44,78.7,42.7,61.7,-0.14
2019,es Atlético Madrid,45.1,0.96,70,5,41.5,58.7,12.75,4.61,76.9,37.7,60.9,0.66
2019,es Barcelona,57,1.56,72.9,5,38.8,20.6,11.44,4.67,86.6,38.8,69.9,-0.39
2019,de Bayern Munich,63.8,0.73,79.4,11,48.1,17.3,21.73,8.82,85.6,40.7,61,2.3
2019,pt Benfica,48.5,1.83,64.3,2,34,22.3,13.67,4.67,80.3,40.3,52.8,-0.22
2019,eng Chelsea,51.4,2,54.5,3,49.4,28.3,15.5,5.12,82.4,40,69.6,0.59
2019,be Club Brugge,41.5,2,53.8,0,45.5,46,10.17,2.5,75.5,45.6,56.6,-0.51
2019,hr Dinamo Zagreb,35.2,2.17,68.6,1,34.3,68.3,8.17,3,71.3,35.7,45.1,-1.46
2019,de Dortmund,51.8,1.37,70.3,4,19,31.5,11.87,4,84.7,40.5,61.5,0.17
2019,tr Galatasaray,46.7,2.33,74.5,0,38.2,56.7,8.33,1.5,77.7,40,64.8,-2.03
2019,be Genk,40.3,3.33,56.1,0,41.4,46,11.17,3.5,73.8,44.3,53,-1.88
2019,it Inter,41.5,1.5,73.3,2,50,16.9,12.33,4.67,78.6,38.9,64.5,-0.05
2019,it Juventus,59.4,0.75,78.3,6,55.9,11.6,13.5,4.5,85.2,35.5,66.9,0.15
2019,de Leverkusen,58.8,1.5,67.9,2,37.9,38.2,13.67,2.67,83.1,38.9,63.2,-0.01
2019,fr Lille,42.7,2.33,59.4,0,24.7,47.5,14.17,4.17,75.1,30.7,55.9,-0.22
2019,eng Liverpool,66.6,1.44,66.7,4,53.4,21.8,17.52,5.52,83.4,50,64.5,0.89
2019,ru Loko Moscow,32.3,1.83,76.2,1,41.7,52.1,9.17,3.5,72.8,33.6,59.3,-1.17
2019,fr Lyon,44.9,1.4,71.1,4,35.3,37.9,11.9,3.9,78.2,40.3,67.1,-0.57
2019,eng Manchester City,62.4,1.01,70.4,6,43.8,27.6,15.89,6.44,87.1,44.8,68.4,1.91
2019,it Napoli,47.5,1,80,3,51.4,22.2,13.5,3,82.1,41.7,56.7,0.48
2019,gr Olympiacos,45,2.33,62.9,1,22.7,46.7,12.5,3.33,78.1,50.9,65.1,-0.71
2019,fr Paris S-G,53.2,0.55,79.3,8,30.5,29.7,12.09,5.36,85.4,41.8,60.1,1.27
2019,de RB Leipzig,57.1,1.2,76.1,6,41,28.3,15.4,4.6,82.1,40,58.6,0.5
2019,at RB Salzburg,44.8,2.17,55.2,2,27.9,34.7,15.5,5.83,74.6,38.8,45.6,0.3
2019,es Real Madrid,54.8,1.5,67.6,3,34.4,20.6,17.25,6.62,86,35.1,62.6,0.36
2019,rs Red Star,36.5,3.33,66,1,33.6,56.1,9.17,2.83,74.8,38,46.9,-2.64
2019,ua Shakhtar,49.8,2.17,63.6,1,38.6,27.3,10,3.67,84.6,34.2,62.9,-0.81
2019,cz Slavia Prague,48.7,1.67,71.4,0,48.1,39.4,15,5.5,78.5,31.1,45.9,-0.46
2019,eng Tottenham,50,2.25,66,3,38.6,35.8,12,5.63,82.4,40.1,56.3,0.42
2019,es Valencia,48.5,1.87,66.7,3,35.7,50,12.62,4.37,78.6,37.8,54.1,-0.13
2019,ru Zenit,39.5,1.5,81.6,2,52.4,50.3,9.83,3.33,74,32.3,54,-0.55
2019,nl vs Ajax,45.5,2,50,2,31,49.7,14.5,4.67,77.6,34.4,58,1.05
2019,it vs Atalanta,51.7,1.91,71.1,4,44.2,43,12.89,5,80.4,38.3,57.3,0.14
2019,es vs Atlético Madrid,54.9,1.39,76.1,3,45.4,33,11.79,3.21,81.6,39.1,62.3,-0.66
2019,es vs Barcelona,43,1.67,67.4,1,53.5,24.3,14.33,5.11,83,30.1,61.2,0.39
2019,de vs Bayern Munich,36.2,3.91,58.6,0,29.7,41.2,8.09,3,76.9,39,59.3,-2.3
2019,pt vs Benfica,51.5,1.67,69,3,47.8,33.1,14,4.5,81.1,47.2,59.7,0.22
2019,eng vs Chelsea,48.6,1.5,76.7,3,30.6,32.5,11.25,3.87,80.2,30.4,59.5,-0.59
2019,be vs Club Brugge,58.5,0.67,75,3,35.5,37.9,13,4.33,83.1,43.4,54.4,0.51
2019,hr vs Dinamo Zagreb,64.8,1.67,52.6,3,42.2,24.6,15.67,5.5,84.5,54.9,64.3,1.46
2019,de vs Dortmund,48.3,1.25,69.7,3,42.9,22.7,11,4.5,84,38.1,59.5,-0.17
2019,tr vs Galatasaray,53.3,0.17,88.9,4,26.9,40.5,16.5,7.5,81.2,35.2,60,2.03
2019,be vs Genk,59.7,0.83,76.2,5,40,16.1,19.67,6.5,82.9,47,55.7,1.88
2019,it vs Inter,58.5,1.67,65.5,3,32.9,31.5,14.67,4.83,85.3,35.5,61.1,0.05
2019,it vs Juventus,40.6,1.75,64.9,1,36.5,47.7,12,2.75,79.6,33.1,64.5,-0.15
2019,de vs Leverkusen,41.2,0.83,68.8,4,48.1,35.8,9.17,4.67,77.9,36.8,61.1,0.01
2019,fr vs Lille,57.3,0.67,84,5,32,41.6,13.33,5.17,81.3,43.8,69.3,0.22
2019,eng vs Liverpool,33.4,1.8,67.4,3,39.1,59.3,7.8,3.84,70,35.5,50,-0.89
2019,ru vs Loko Moscow,67.7,0.67,81,5,31.4,26.8,19.67,6.67,84.6,40.7,66.4,1.17
2019,fr vs Lyon,55.1,1.4,70.7,4,43.8,29.6,13.9,3.5,81.3,32.9,59.7,0.57
2019,eng vs Manchester City,37.6,2.33,68.3,1,33.8,34.3,7.33,2.89,79.9,31.6,55.2,-1.91
2019,it vs Napoli,52.5,1.62,67.9,1,34.1,31,12.38,2.75,83.3,43.3,58.3,-0.48
2019,gr vs Olympiacos,55,1.33,72.7,4,54.1,27.5,15.33,5.67,82.8,34.9,49.1,0.71
2019,fr vs Paris S-G,46.8,2.27,60,2,36.9,38.5,11.91,2.55,82.1,39.9,57.9,-1.27
2019,de vs RB Leipzig,42.9,1.6,76,2,44.5,32.9,10.7,4.5,77.8,41.4,60,-0.5
2019,at vs RB Salzburg,55.2,2.67,62.2,3,52.8,30.1,16.17,4.83,78.9,54.4,61.2,-0.3
2019,es vs Real Madrid,45.3,2,72.2,3,47.7,42.2,11.25,4.12,83.2,37.4,64.9,-0.36
2019,rs vs Red Star,63.5,0.5,82.4,5,33.9,29.4,22.5,8.5,84.2,53.1,62,2.64
2019,ua vs Shakhtar,50.2,1.33,69.6,2,35.3,31.1,13.83,5.17,84.4,37.1,65.8,0.81
2019,cz vs Slavia Prague,51.3,0.67,91.2,4,29.6,29.7,13.5,5.83,78.8,54.1,68.9,0.46
2019,eng vs Tottenham,50,2.25,66,4,29.1,28.6,14.25,5.63,81.5,43.7,59.9,-0.42
2019,es vs Valencia,51.5,1.62,67.6,3,36,36.2,16.12,4.62,79.2,45.9,62.2,0.13
2019,ru vs Zenit,60.5,1.17,65,3,38.8,27.2,17.5,6,82.8,46,67.7,0.55
2020,nl Ajax,56,1.17,78.6,2,28.6,25.4,11.5,4.67,77.2,41.7,66.4,0.01
2020,it Atalanta,46.5,1.5,73.7,3,53.7,39.3,11.37,5.12,77.9,35.8,53.8,0.16
2020,es Atlético Madrid,49.1,1.37,62.5,2,34.5,55.8,11.87,3.87,77.9,47,68.1,-0.14
2020,es Barcelona,62.1,1.25,79.3,5,46.9,12.5,17.12,6.87,89.7,36.6,61.5,0.94
2020,tr Başakşehir,42.8,3,55.6,1,40.2,48.9,10.67,3.67,77.4,35.1,52.6,-1.16
2020,de Bayern Munich,59.6,1,79.2,8,47.1,17.3,16.2,5.7,84.4,38.5,61.5,0.78
2020,eng Chelsea,51.8,0.31,88.9,9,41.7,24.4,10.77,4,83.3,45.8,61.9,1.31
2020,be Club Brugge,50.2,1.67,67.9,2,45.8,44.8,9,2.67,80.1,46.7,63.6,-0.13
2020,de Dortmund,49.5,1.3,75,5,28.1,30.4,11.8,4.9,84.8,38.8,54.7,0.08
2020,ua Dynamo Kyiv,42.5,2.17,72.5,1,44.8,27.2,7.17,3.5,81.8,33,61.7,-1.12
2020,hu Ferencváros,44.2,2.83,61.1,0,51.3,29.7,10.17,2.33,82.2,37.8,55.2,-1.19
2020,it Inter,50.3,1.5,69.6,1,48.3,18.2,13.5,3.33,82.8,26.9,57,0.3
2020,it Juventus,55.1,0.96,82.9,6,47.6,9.5,14.64,5.76,85.2,41.2,61.6,0.73
2020,ru Krasnodar,37.5,1.83,81.4,1,39.7,55.8,10.83,2.83,73.5,33,63.7,-0.92
2020,it Lazio,44.8,1.62,68.6,2,43.8,21,11.12,4.37,81.8,40.3,61.7,0.19
2020,eng Liverpool,52,0.6,86.8,6,40.8,30,10.9,4.3,80.2,39,55.1,0.08
2020,ru Loko Moscow,38.8,1.67,71.4,0,46.7,41.8,6.5,2.5,73,40.3,63.5,-1.03
2020,de M'Gladbach,42,1.62,62.9,2,38.4,27,9.12,3.87,82.3,42.1,62.4,-0.28
2020,eng Manchester City,60.2,0.38,79.2,11,43.7,18.9,12.85,5.46,88.1,40.8,60,1.18
2020,eng Manchester Utd,51,1.67,58.3,3,47.1,35.8,13.67,5.33,81,48.4,62.4,0.51
2020,fr Marseille,50,2.17,56,1,27.4,36.8,7.83,1.83,81.2,41.1,53.1,-0.71
2020,dk Midtjylland,42.3,2.17,66.7,0,36.2,45.3,10.17,3.5,70.5,36.3,64.6,-0.71
2020,gr Olympiacos,49,1.67,79.4,1,35,32.9,7.33,1.67,79.2,35.2,67.6,-0.9
2020,fr Paris S-G,48.3,1.25,82.6,6,33.6,32.3,11.67,3.92,83.4,36.5,58.9,0.22
2020,pt Porto,39.8,0.87,79.5,6,27.9,57.9,7.65,3.39,74.9,41.5,59.9,-0.25
2020,de RB Leipzig,52.4,2,64.9,4,34.7,25.7,12.38,3.75,78.2,44.5,57.1,-0.27
2020,at RB Salzburg,48.8,2.83,53.1,1,30.6,34,17.17,6.5,73.7,37.3,48.9,0.33
2020,es Real Madrid,57.6,1.17,64.1,6,24.8,22.2,13.42,5.08,86.3,44,66.5,0.3
2020,fr Rennes,49.5,1.83,69,0,36.1,35.7,11.83,4.17,79.9,36,60,-0.8
2020,es Sevilla,60.3,1.62,73.5,4,43.8,24,16,6.12,83.6,37.4,59.8,0.12
2020,ua Shakhtar,45.3,2,70.3,2,26,34.8,6.83,2.83,84.1,38.1,70.2,-1.05
2020,ru Zenit,46.2,2.17,64.3,0,41.7,29.8,9.83,2.33,79.1,35.2,59.2,-0.95
2020,nl vs Ajax,43.7,1.17,79.3,3,47.4,44.7,11.67,4.5,72.8,33.6,58.3,-0.01
2020,it vs Atalanta,53.8,1.37,73.2,3,32.8,33.4,11.62,4.5,81.4,46.2,64.2,-0.16
2020,es vs Atlético Madrid,51.4,0.87,77.4,3,42.9,24.9,10.87,2.75,80.5,31.9,53,0.14
2020,es vs Barcelona,37.3,2.25,80.6,2,50.6,30.1,8.87,3.12,83.3,38.5,63.4,-0.94
2020,tr vs Başakşehir,57.2,1.17,68.2,5,33.3,31.5,15.67,5.67,83.3,47.4,64.9,1.16
2020,de vs Bayern Munich,40.2,2.7,60,1,42.1,45.2,11.3,4.8,77.2,38.5,61.5,-0.78
2020,eng vs Chelsea,48,1.77,68.4,1,35,35.9,9.31,2.77,80.5,38.1,54.2,-1.31
2020,be vs Club Brugge,49.8,1.33,66.7,2,36.2,29.1,12,4.5,81.7,36.4,53.3,0.13
2020,de vs Dortmund,50.6,1.9,66.7,3,42,27.6,11.3,3.7,84.1,45.3,61.2,-0.08
2020,ua vs Dynamo Kyiv,58,0.67,86.4,4,52,13.6,14.33,6.33,85.9,38.3,67,1.12
2020,hu vs Ferencváros,56.2,0.83,73.3,5,47.8,10.4,14,5.5,86.3,44.8,62.2,1.19
2020,it vs Inter,49.8,1.17,65,2,23.8,32.2,8.5,3.5,84.4,43,73.1,-0.3
2020,it vs Juventus,44.9,2.16,68,2,36.2,41.5,10.92,3.96,83.3,38.4,58.8,-0.73
2020,ru vs Krasnodar,62.8,1,72.2,3,38.9,25.2,17.83,6.67,84,36.3,67,0.92
2020,it vs Lazio,55.4,1.62,73.7,2,50.7,23.9,11.12,4.12,84.9,38.3,59.7,-0.19
2020,eng vs Liverpool,47.8,1.5,68.2,2,36.3,33.1,10.9,3.7,77.8,44.9,61,-0.08
2020,ru vs Loko Moscow,61.2,0.83,82.4,3,34.9,29.8,18.17,5.83,80.7,36.5,59.7,1.03
